,0,link,long,la
18912,碧桂园天玺湾,https://shanghai.anjuke.com/community/view/918483,32.067428,121.105582
18913,御景园,https://shanghai.anjuke.com/community/view/918465,32.195988,121.133705
18914,江海名都,https://shanghai.anjuke.com/community/view/918446,32.099276,120.75131
18915,中南世纪城,https://shanghai.anjuke.com/community/view/918434,32.376987,120.5971
18916,御龙湾,https://shanghai.anjuke.com/community/view/918429,32.381309,120.583109
18917,新都国际,https://shanghai.anjuke.com/community/view/918412,32.386412,120.578504
18918,桃园新村,https://shanghai.anjuke.com/community/view/918402,32.305125,120.606102
18919,泰晤士印象,https://shanghai.anjuke.com/community/view/918400,32.101044,120.614125
18920,世纪桃源,https://shanghai.anjuke.com/community/view/918396,32.296262,120.611742
18921,盛世华庭,https://shanghai.anjuke.com/community/view/918391,32.38952,120.54847
18922,森松花园,https://shanghai.anjuke.com/community/view/918387,32.096776,120.589633
18923,如皋东景国际,https://shanghai.anjuke.com/community/view/918382,32.402006,120.615897
18924,如皋碧桂园,https://shanghai.anjuke.com/community/view/918381,32.414074,120.569095
18925,锦绣苑,https://shanghai.anjuke.com/community/view/918353,32.395336,120.571067
18926,金水苑,https://shanghai.anjuke.com/community/view/918349,32.105796,120.594241
18927,汇金广场,https://shanghai.anjuke.com/community/view/918328,32.111819,120.592943
18928,豪天花苑,https://shanghai.anjuke.com/community/view/918311,32.110665,120.591509
18929,春江花苑,https://shanghai.anjuke.com/community/view/918279,32.111654,120.584407
18930,城市花园,https://shanghai.anjuke.com/community/view/918277,32.383222,120.557985
18931,碧霞苑,https://shanghai.anjuke.com/community/view/918274,32.245293,120.768619
18932,新景花园,https://shanghai.anjuke.com/community/view/918254,32.280264,120.936771
18933,世纪花苑,https://shanghai.anjuke.com/community/view/918246,32.306008,121.17985
18934,盛世华城,https://shanghai.anjuke.com/community/view/918245,32.317112,121.187963
18935,如东碧桂园,https://shanghai.anjuke.com/community/view/918240,32.348693,121.195207
18936,南郊庄园,https://shanghai.anjuke.com/community/view/918229,32.241323,121.153077
18937,明珠花苑,https://shanghai.anjuke.com/community/view/918228,32.356111,120.833485
18938,金顺凤凰城,https://shanghai.anjuke.com/community/view/918218,32.337279,121.195376
18939,金色家园,https://shanghai.anjuke.com/community/view/918217,32.317837,121.202431
18940,紫薇花苑西区,https://shanghai.anjuke.com/community/view/918194,31.819761,121.686082
18941,长江新村,https://shanghai.anjuke.com/community/view/918182,31.82258,121.674496
18942,友谊新村,https://shanghai.anjuke.com/community/view/918180,31.807888,121.683898
18943,瀛东别墅,https://shanghai.anjuke.com/community/view/918178,31.806449,121.674755
18944,银洲紫薇苑,https://shanghai.anjuke.com/community/view/918177,31.820005,121.683234
18945,香榭水岸一期,https://shanghai.anjuke.com/community/view/918170,31.81338,121.650069
18946,上海庄园,https://shanghai.anjuke.com/community/view/918153,31.836012,121.598618
18947,明天广场,https://shanghai.anjuke.com/community/view/918138,31.820053,121.656193
18948,龙豪国际花园,https://shanghai.anjuke.com/community/view/918131,31.827983,121.636025
18949,凯旋华府,https://shanghai.anjuke.com/community/view/918129,31.831686,121.634037
18950,景都小区,https://shanghai.anjuke.com/community/view/918125,31.826711,121.66054
18951,锦绣家园,https://shanghai.anjuke.com/community/view/918124,31.810694,121.635623
18952,海韵花苑,https://shanghai.anjuke.com/community/view/918102,32.069533,121.61267
18953,富源花园,https://shanghai.anjuke.com/community/view/918097,31.832078,121.646378
18954,富源二村,https://shanghai.anjuke.com/community/view/918096,31.833456,121.642771
18955,福海新城,https://shanghai.anjuke.com/community/view/918095,31.913442,121.837252
18956,东源公寓,https://shanghai.anjuke.com/community/view/918091,32.072378,121.613102
18957,城东花园,https://shanghai.anjuke.com/community/view/918077,31.795629,121.681833
18958,证大东洲府,https://shanghai.anjuke.com/community/view/918055,31.821271,121.146881
18959,阳光骊景,https://shanghai.anjuke.com/community/view/918045,31.876535,121.170134
18960,绿岛江湾城,https://shanghai.anjuke.com/community/view/918014,31.788766,121.429434
18961,海门市万和家园,https://shanghai.anjuke.com/community/view/917998,31.885624,121.160699
18962,海门名人苑,https://shanghai.anjuke.com/community/view/917989,31.903614,121.166678
18963,博士花园,https://shanghai.anjuke.com/community/view/917959,31.895154,121.177109
18964,东大街如意佳园,https://shanghai.anjuke.com/community/view/917957,32.558567,120.472706
18965,丽景佳苑,https://shanghai.anjuke.com/community/view/917915,32.540237,120.45788
18966,金海丽水湾,https://shanghai.anjuke.com/community/view/917905,32.556914,120.452041
18967,金凤花园,https://shanghai.anjuke.com/community/view/917902,32.53415,120.486111
18968,凤凰花苑,https://shanghai.anjuke.com/community/view/917874,32.537074,120.485491
18969,安康小区,https://shanghai.anjuke.com/community/view/917860,32.53202,120.473251
18970,中港城世家一期,https://shanghai.anjuke.com/community/view/917856,32.047048,120.853199
18971,长江一品,https://shanghai.anjuke.com/community/view/917844,32.064898,120.845519
18972,永兴花苑,https://shanghai.anjuke.com/community/view/917837,32.041938,120.826948
18973,怡居苑,https://shanghai.anjuke.com/community/view/917831,32.055453,120.850325
18974,万达华府,https://shanghai.anjuke.com/community/view/917824,32.041499,120.839077
18975,融悦华庭,https://shanghai.anjuke.com/community/view/917813,32.060639,120.889551
18976,民生滨江丽景花园,https://shanghai.anjuke.com/community/view/917810,32.027924,120.822685
18977,美丽华广场,https://shanghai.anjuke.com/community/view/917808,32.050391,120.865684
18978,华强城,https://shanghai.anjuke.com/community/view/917801,32.046135,120.868102
18979,保利香槟国际,https://shanghai.anjuke.com/community/view/917786,32.047858,120.839392
18980,星海花园,https://shanghai.anjuke.com/community/view/917733,31.91618,120.949699
18981,万和家园,https://shanghai.anjuke.com/community/view/917725,31.912501,120.966441
18982,金科城,https://shanghai.anjuke.com/community/view/917723,31.846203,121.01426
18983,滨江丽都桥语,https://shanghai.anjuke.com/community/view/917720,31.84664,121.010322
18984,星竹花园,https://shanghai.anjuke.com/community/view/917718,31.905508,120.989452
18985,南通碧桂园,https://shanghai.anjuke.com/community/view/917708,31.948101,120.958542
18986,富民新村,https://shanghai.anjuke.com/community/view/917707,31.92621,120.937565
18987,雅居乐花园,https://shanghai.anjuke.com/community/view/917700,31.934497,120.971624
18988,四海家园,https://shanghai.anjuke.com/community/view/917688,31.935878,120.949359
18989,明珠花园,https://shanghai.anjuke.com/community/view/917682,31.92405,120.948701
18990,景瑞望府,https://shanghai.anjuke.com/community/view/917681,31.932467,120.952369
18991,优山美地花园,https://shanghai.anjuke.com/community/view/917661,31.945773,120.922271
18992,一品江山,https://shanghai.anjuke.com/community/view/917660,31.94334,120.917869
18993,民主新村,https://shanghai.anjuke.com/community/view/917646,31.946037,120.924841
18994,海韵花园,https://shanghai.anjuke.com/community/view/917640,31.95633,120.968647
18995,苏通壹号公馆,https://shanghai.anjuke.com/community/view/917633,31.959978,120.89591
18996,南通壹城九间堂山居,https://shanghai.anjuke.com/community/view/917625,31.950402,120.916429
18997,运杰龙馨园,https://shanghai.anjuke.com/community/view/917599,32.026324,120.922567
18998,绿地新都会,https://shanghai.anjuke.com/community/view/917583,32.027745,120.915186
18999,景河苑,https://shanghai.anjuke.com/community/view/917581,32.022648,120.921531
19000,江南花苑,https://shanghai.anjuke.com/community/view/917556,32.016145,120.893365
19001,新海通花园,https://shanghai.anjuke.com/community/view/917524,32.018902,120.887109
19002,天馨花苑,https://shanghai.anjuke.com/community/view/917504,32.024213,120.885658
19003,天润家园,https://shanghai.anjuke.com/community/view/917502,32.031926,120.900119
19004,天虹花园,https://shanghai.anjuke.com/community/view/917499,32.029275,120.898559
19005,南园小区,https://shanghai.anjuke.com/community/view/917479,32.020302,120.884293
19006,南通市大学生公寓,https://shanghai.anjuke.com/community/view/917472,32.011528,120.902108
19007,濠南君邑,https://shanghai.anjuke.com/community/view/917444,32.010007,120.878288
19008,绿苑小区,https://shanghai.anjuke.com/community/view/917359,32.021715,120.847173
19009,新建路新村,https://shanghai.anjuke.com/community/view/917340,32.013853,120.858341
19010,解放新村,https://shanghai.anjuke.com/community/view/917305,32.014182,120.86533
19011,光明新村,https://shanghai.anjuke.com/community/view/917281,32.006905,120.867345
19012,阳光公寓,https://shanghai.anjuke.com/community/view/917258,31.998553,120.892976
19013,万城明月公馆,https://shanghai.anjuke.com/community/view/917184,30.522085,120.669092
19014,金凤城(别墅),https://shanghai.anjuke.com/community/view/917183,30.337892,120.80503
19015,金凤城,https://shanghai.anjuke.com/community/view/917182,30.33963,120.804814
19016,万城理想公馆,https://shanghai.anjuke.com/community/view/917054,30.53175,120.667362
19017,当代万国府ΜΟΜΛ,https://shanghai.anjuke.com/community/view/915259,31.339094,120.62519
19018,钱江君庭(北区),https://shanghai.anjuke.com/community/view/914291,30.40887,120.567984
19019,钱江君庭(南区),https://shanghai.anjuke.com/community/view/914290,30.406853,120.568361
19020,新富嘉园,https://shanghai.anjuke.com/community/view/912653,30.728759,121.193129
19021,长虹春天,https://shanghai.anjuke.com/community/view/912652,30.878145,120.72928
19022,广益大厦,https://shanghai.anjuke.com/community/view/912651,30.745707,120.82442
19023,恒隆商业广场,https://shanghai.anjuke.com/community/view/911217,30.784778,120.703964
19024,翡翠公馆,https://shanghai.anjuke.com/community/view/908960,30.87538,120.944333
19025,信达东郡,https://shanghai.anjuke.com/community/view/905030,30.75681,120.792363
19026,新月公寓,https://shanghai.anjuke.com/community/view/905028,30.75364,120.707218
19027,新秀苑,https://shanghai.anjuke.com/community/view/905027,30.778181,120.742256
19028,远洋广场,https://shanghai.anjuke.com/community/view/892975,31.519926,121.281893
19029,上上海花城,https://shanghai.anjuke.com/community/view/892955,31.61671,121.226574
19030,碧桂园,https://shanghai.anjuke.com/community/view/892953,31.470885,121.133274
19031,五洋公寓,https://shanghai.anjuke.com/community/view/892952,31.449488,121.097068
19032,新舟新沪紫郡,https://shanghai.anjuke.com/community/view/892951,31.476034,121.063675
19033,招商碧桂园依云四季,https://shanghai.anjuke.com/community/view/892942,31.535798,121.305331
19034,世家英伦(别墅),https://shanghai.anjuke.com/community/view/892939,31.468777,121.127463
19035,高尔夫湖滨花苑(别墅),https://shanghai.anjuke.com/community/view/892933,31.456944,121.15212
19036,奥森尚东(别墅),https://shanghai.anjuke.com/community/view/892932,31.476226,121.172868
19037,银河湾花园(别墅),https://shanghai.anjuke.com/community/view/892929,31.525934,121.26449
19038,香缇雅苑(别墅),https://shanghai.anjuke.com/community/view/892928,31.521003,121.037957
19039,听海雅苑(别墅),https://shanghai.anjuke.com/community/view/892927,31.51662,121.266519
19040,南洋壹号公馆(别墅),https://shanghai.anjuke.com/community/view/892923,31.442772,121.117402
19041,明珠花园东区(别墅),https://shanghai.anjuke.com/community/view/892922,31.593126,121.205485
19042,金仓华府(别墅),https://shanghai.anjuke.com/community/view/892921,31.447099,121.092066
19043,江南水郡(别墅),https://shanghai.anjuke.com/community/view/892920,31.655645,121.106598
19044,沪太锦苑(别墅),https://shanghai.anjuke.com/community/view/892919,31.566103,121.223596
19045,高成上海假日(别墅),https://shanghai.anjuke.com/community/view/892918,31.515251,121.263104
19046,淳大香槟年华(别墅),https://shanghai.anjuke.com/community/view/892917,31.566883,121.084196
19047,碧桂园招商凤凰城(别墅),https://shanghai.anjuke.com/community/view/892916,31.528573,121.304326
19048,韵湖豪庭,https://shanghai.anjuke.com/community/view/892911,31.55789,121.076359
19049,博海尚城(别墅),https://shanghai.anjuke.com/community/view/892910,31.519781,121.279726
19050,丽景嘉园,https://shanghai.anjuke.com/community/view/892909,31.467239,121.120399
19051,上城国际,https://shanghai.anjuke.com/community/view/892906,31.449848,121.127294
19052,上海公馆(南区),https://shanghai.anjuke.com/community/view/892902,31.438482,121.144171
19053,诺丁公馆,https://shanghai.anjuke.com/community/view/892900,31.567369,121.087462
19054,碧桂园柏悦湾,https://shanghai.anjuke.com/community/view/892898,31.619169,121.217487
19055,紫薇苑二区,https://shanghai.anjuke.com/community/view/892894,31.524743,121.263265
19056,中瑞府前嘉苑,https://shanghai.anjuke.com/community/view/892888,31.517903,121.282435
19057,中宝格林威治,https://shanghai.anjuke.com/community/view/892886,31.46922,121.18577
19058,知青时代家园,https://shanghai.anjuke.com/community/view/892885,31.660682,121.111246
19059,御园山庄,https://shanghai.anjuke.com/community/view/892877,31.480376,121.174559
19060,银河湾花园,https://shanghai.anjuke.com/community/view/892870,31.523783,121.265168
19061,向东岛,https://shanghai.anjuke.com/community/view/892845,31.459641,121.179596
19062,香缇雅苑,https://shanghai.anjuke.com/community/view/892844,31.521284,121.037926
19063,桃园一村,https://shanghai.anjuke.com/community/view/892818,31.462815,121.112338
19064,桃园新村,https://shanghai.anjuke.com/community/view/892817,31.463091,121.106875
19065,桃园别墅,https://shanghai.anjuke.com/community/view/892812,31.467922,121.109552
19066,太仓之江国际花苑,https://shanghai.anjuke.com/community/view/892807,31.44641,121.094884
19067,盛世华庭,https://shanghai.anjuke.com/community/view/892789,31.619583,121.076759
19068,上上海花园,https://shanghai.anjuke.com/community/view/892786,31.617245,121.224658
19069,上海湾沪太雅苑,https://shanghai.anjuke.com/community/view/892785,31.519675,121.041741
19070,沙溪碧桂园珑庭,https://shanghai.anjuke.com/community/view/892781,31.582924,121.063401
19071,南洋壹号公馆,https://shanghai.anjuke.com/community/view/892764,31.443604,121.117317
19072,美乐公园郡公寓,https://shanghai.anjuke.com/community/view/892727,31.623107,121.217512
19073,玲珑苑,https://shanghai.anjuke.com/community/view/892709,31.446607,121.136443
19074,莱茵半岛,https://shanghai.anjuke.com/community/view/892702,31.524138,121.035623
19075,康乐苑,https://shanghai.anjuke.com/community/view/892701,31.657823,121.116662
19076,金溪佳苑,https://shanghai.anjuke.com/community/view/892679,31.56123,121.077955
19077,江南水郡,https://shanghai.anjuke.com/community/view/892669,31.654381,121.106585
19078,江南花苑,https://shanghai.anjuke.com/community/view/892668,31.448997,121.111707
19079,华海商务广场,https://shanghai.anjuke.com/community/view/892638,31.46501,121.11726
19080,沪太锦苑,https://shanghai.anjuke.com/community/view/892633,31.566103,121.223596
19081,荷池花园,https://shanghai.anjuke.com/community/view/892626,31.596669,121.205486
19082,大庆锦绣新城涵乐苑,https://shanghai.anjuke.com/community/view/892622,31.455102,121.159366
19083,海华景苑,https://shanghai.anjuke.com/community/view/892621,31.501194,121.143032
19084,顺龙景秀江南,https://shanghai.anjuke.com/community/view/892611,31.526488,121.042078
19085,高成上海假日,https://shanghai.anjuke.com/community/view/892606,31.514612,121.263769
19086,港湾新城,https://shanghai.anjuke.com/community/view/892605,31.621226,121.219036
19087,港城之家,https://shanghai.anjuke.com/community/view/892604,31.549089,121.166194
19088,府南花园,https://shanghai.anjuke.com/community/view/892597,31.654111,121.113093
19089,滨江名都,https://shanghai.anjuke.com/community/view/892560,31.616285,121.230559
19090,滨河花园,https://shanghai.anjuke.com/community/view/892558,31.444513,121.120161
19091,佳源罗马都市,https://shanghai.anjuke.com/community/view/892544,30.637551,120.549718
19092,宝马花园,https://shanghai.anjuke.com/community/view/892543,30.527477,120.442023
19093,菊海雅苑,https://shanghai.anjuke.com/community/view/892541,30.619259,120.462253
19094,巨匠金色年华,https://shanghai.anjuke.com/community/view/892538,30.628703,120.579989
19095,钻石公馆,https://shanghai.anjuke.com/community/view/892536,30.672841,120.632229
19096,明光和天下,https://shanghai.anjuke.com/community/view/892535,30.679038,120.607147
19097,中山名府,https://shanghai.anjuke.com/community/view/892532,30.644914,120.542293
19098,阳光花城,https://shanghai.anjuke.com/community/view/892521,30.679631,120.620127
19099,新湖香格里拉,https://shanghai.anjuke.com/community/view/892518,30.651447,120.567156
19100,盛华园,https://shanghai.anjuke.com/community/view/892506,30.638775,120.587604
19101,满庭芳,https://shanghai.anjuke.com/community/view/892488,30.640278,120.546743
19102,马德利花园,https://shanghai.anjuke.com/community/view/892487,30.627567,120.58011
19103,绿岛雅苑,https://shanghai.anjuke.com/community/view/892485,30.65419,120.555787
19104,绿城乌镇雅园,https://shanghai.anjuke.com/community/view/892484,30.729359,120.519532
19105,绿城乌镇雅园(别墅),https://shanghai.anjuke.com/community/view/892483,30.729359,120.519532
19106,锦都名苑,https://shanghai.anjuke.com/community/view/892472,30.642029,120.56241
19107,金域华城,https://shanghai.anjuke.com/community/view/892471,30.534128,120.431563
19108,河畔花园,https://shanghai.anjuke.com/community/view/892454,30.643995,120.552097
19109,合悦江南,https://shanghai.anjuke.com/community/view/892450,30.545333,120.572686
19110,大树家园,https://shanghai.anjuke.com/community/view/892441,30.652601,120.545109
19111,碧水云天,https://shanghai.anjuke.com/community/view/892435,30.653088,120.557221
19112,北港绿苑,https://shanghai.anjuke.com/community/view/892432,30.643132,120.569278
19113,百合花园,https://shanghai.anjuke.com/community/view/892429,30.645698,120.563107
19114,巴黎都市(南区),https://shanghai.anjuke.com/community/view/892428,30.652028,120.583677
19115,巴黎都市(北区),https://shanghai.anjuke.com/community/view/892427,30.654195,120.583911
19116,星湾家园,https://shanghai.anjuke.com/community/view/892424,30.685423,121.228078
19117,万福人家,https://shanghai.anjuke.com/community/view/892419,30.668922,121.166185
19118,万城御龙湾,https://shanghai.anjuke.com/community/view/892418,30.702663,121.048527
19119,世达公寓,https://shanghai.anjuke.com/community/view/892417,30.607735,121.08225
19120,平湖中荟城,https://shanghai.anjuke.com/community/view/892416,30.700754,121.013236
19121,龙吟花苑,https://shanghai.anjuke.com/community/view/892414,30.683542,121.167655
19122,龙腾家园,https://shanghai.anjuke.com/community/view/892413,30.647788,121.106079
19123,君悦名都,https://shanghai.anjuke.com/community/view/892412,30.69987,121.025582
19124,华新御府,https://shanghai.anjuke.com/community/view/892411,30.670368,121.1703
19125,恒隆嘉荟城,https://shanghai.anjuke.com/community/view/892410,30.71389,121.012659
19126,港龙花苑,https://shanghai.anjuke.com/community/view/892409,30.623333,121.102042
19127,东方南苑,https://shanghai.anjuke.com/community/view/892408,30.606314,121.108111
19128,金晖苑,https://shanghai.anjuke.com/community/view/892407,30.610006,121.103754
19129,平湖赞城,https://shanghai.anjuke.com/community/view/892404,30.704478,121.010603
19130,长丰花苑,https://shanghai.anjuke.com/community/view/892402,30.619847,121.091321
19131,怡和名城,https://shanghai.anjuke.com/community/view/892393,30.611621,121.108032
19132,阳光嘉苑,https://shanghai.anjuke.com/community/view/892391,30.722117,121.018516
19133,新华西村,https://shanghai.anjuke.com/community/view/892386,30.701156,121.018841
19134,松枫新村,https://shanghai.anjuke.com/community/view/892379,30.711563,121.025657
19135,染店苑,https://shanghai.anjuke.com/community/view/892369,30.622589,121.094569
19136,南湾花苑,https://shanghai.anjuke.com/community/view/892363,30.604659,121.107242
19137,南都景苑,https://shanghai.anjuke.com/community/view/892362,30.693803,121.013541
19138,名都佳苑,https://shanghai.anjuke.com/community/view/892361,30.716496,121.015801
19139,景乐雅苑,https://shanghai.anjuke.com/community/view/892347,30.726961,121.027527
19140,锦绣庄园,https://shanghai.anjuke.com/community/view/892345,30.710579,121.038925
19141,锦城春天,https://shanghai.anjuke.com/community/view/892343,30.701882,121.015698
19142,金色华庭,https://shanghai.anjuke.com/community/view/892341,30.721554,121.021348
19143,金茂花苑,https://shanghai.anjuke.com/community/view/892339,30.668333,121.173564
19144,建港景苑,https://shanghai.anjuke.com/community/view/892336,30.626461,121.090482
19145,吉祥小区,https://shanghai.anjuke.com/community/view/892333,30.687507,121.010801
19146,皇都星辰,https://shanghai.anjuke.com/community/view/892332,30.606638,121.105288
19147,皇都佳苑(别墅),https://shanghai.anjuke.com/community/view/892331,30.613574,121.100921
19148,花园小区,https://shanghai.anjuke.com/community/view/892329,30.735083,121.033025
19149,红建花苑(西区),https://shanghai.anjuke.com/community/view/892326,30.734403,121.01375
19150,红建花苑(东区),https://shanghai.anjuke.com/community/view/892325,30.734566,121.014123
19151,恒大名都,https://shanghai.anjuke.com/community/view/892324,30.684385,121.016252
19152,港龙花园,https://shanghai.anjuke.com/community/view/892321,30.623721,121.102121
19153,翡翠花苑,https://shanghai.anjuke.com/community/view/892319,30.711045,121.013708
19154,东升南区,https://shanghai.anjuke.com/community/view/892318,30.691675,121.042698
19155,东湖星城,https://shanghai.anjuke.com/community/view/892316,30.708331,121.032947
19156,东湖明珠花园,https://shanghai.anjuke.com/community/view/892315,30.708386,121.031224
19157,东方巴黎城,https://shanghai.anjuke.com/community/view/892313,30.616762,121.105075
19158,池海小区,https://shanghai.anjuke.com/community/view/892311,30.685809,121.034743
19159,盈都江悦城,https://shanghai.anjuke.com/community/view/892180,30.345972,120.405081
19160,星光汇商城,https://shanghai.anjuke.com/community/view/892166,30.498272,120.682131
19161,开元名都,https://shanghai.anjuke.com/community/view/892110,30.498522,120.676821
19162,海悦府,https://shanghai.anjuke.com/community/view/892096,30.444866,120.462865
19163,海宁江南世家,https://shanghai.anjuke.com/community/view/892083,30.499938,120.699938
19164,海宁碧桂园,https://shanghai.anjuke.com/community/view/892069,30.430613,120.346568
19165,公园道1号,https://shanghai.anjuke.com/community/view/892056,30.49996,120.699142
19166,白金公馆,https://shanghai.anjuke.com/community/view/892042,30.50261,120.721116
19167,盈都君悦,https://shanghai.anjuke.com/community/view/892029,30.360175,120.396764
19168,紫薇花园,https://shanghai.anjuke.com/community/view/892014,30.521911,120.680328
19169,中南景苑,https://shanghai.anjuke.com/community/view/891959,30.522568,120.699646
19170,赞山景苑(南区),https://shanghai.anjuke.com/community/view/891870,30.505463,120.719905
19171,御景苑,https://shanghai.anjuke.com/community/view/891841,30.440101,120.461676
19172,永福花园,https://shanghai.anjuke.com/community/view/891826,30.53367,120.690279
19173,盈都牡丹城,https://shanghai.anjuke.com/community/view/891812,30.540839,120.678911
19174,星星港湾,https://shanghai.anjuke.com/community/view/891754,30.387203,120.429859
19175,星城洛洲,https://shanghai.anjuke.com/community/view/891727,30.518315,120.701179
19176,星晨花园,https://shanghai.anjuke.com/community/view/891682,30.502654,120.702043
19177,新雅花园,https://shanghai.anjuke.com/community/view/891653,30.544963,120.71626
19178,新城市花园,https://shanghai.anjuke.com/community/view/891638,30.540978,120.674372
19179,西苑公寓,https://shanghai.anjuke.com/community/view/891565,30.523563,120.678772
19180,天诚公寓,https://shanghai.anjuke.com/community/view/891511,30.522235,120.697352
19181,水月亭小区,https://shanghai.anjuke.com/community/view/891469,30.531508,120.704457
19182,上城蝶园,https://shanghai.anjuke.com/community/view/891396,30.50217,120.709597
19183,琴海居,https://shanghai.anjuke.com/community/view/891338,30.380833,120.42713
19184,南郊小区,https://shanghai.anjuke.com/community/view/891193,30.5132,120.699877
19185,隆兴嘉苑,https://shanghai.anjuke.com/community/view/891015,30.544956,120.701795
19186,康桥名园,https://shanghai.anjuke.com/community/view/890957,30.448584,120.453944
19187,康桥名城,https://shanghai.anjuke.com/community/view/890941,30.517897,120.680393
19188,卡森卫星城王庭世家,https://shanghai.anjuke.com/community/view/890917,30.497256,120.642184
19189,卡森花苑,https://shanghai.anjuke.com/community/view/890908,30.528416,120.684202
19190,景华园,https://shanghai.anjuke.com/community/view/890883,30.451851,120.45072
19191,金都花苑,https://shanghai.anjuke.com/community/view/890745,30.442504,120.373693
19192,华庭现代城,https://shanghai.anjuke.com/community/view/890671,30.51621,120.698095
19193,华府景苑,https://shanghai.anjuke.com/community/view/890634,30.524059,120.719207
19194,鸿翔书香苑,https://shanghai.anjuke.com/community/view/890604,30.528317,120.680478
19195,鸿翔南湾,https://shanghai.anjuke.com/community/view/890596,30.509589,120.711476
19196,鸿翔洛溪嘉苑,https://shanghai.anjuke.com/community/view/890588,30.494619,120.617735
19197,鸿翔洛溪嘉苑(别墅),https://shanghai.anjuke.com/community/view/890580,30.494619,120.617735
19198,海宁百合新城(西区),https://shanghai.anjuke.com/community/view/890544,30.502925,120.684956
19199,海宁百合新城(东区),https://shanghai.anjuke.com/community/view/890543,30.505745,120.694141
19200,风和丽苑,https://shanghai.anjuke.com/community/view/890538,30.508577,120.70778
19201,都谷花苑,https://shanghai.anjuke.com/community/view/890536,30.546365,120.685611
19202,东郊新村,https://shanghai.anjuke.com/community/view/890532,30.55314,120.713662
19203,东海花港,https://shanghai.anjuke.com/community/view/890531,30.388872,120.426268
19204,地中海一号公馆,https://shanghai.anjuke.com/community/view/890527,30.549517,120.714872
19205,金色海岸,https://shanghai.anjuke.com/community/view/890518,30.53753,120.967895
19206,金汇奥园,https://shanghai.anjuke.com/community/view/890517,30.536952,120.958877
19207,海盐碧桂园,https://shanghai.anjuke.com/community/view/890516,30.522669,120.917234
19208,优优滨海,https://shanghai.anjuke.com/community/view/890515,30.546657,120.967627
19209,阳光家园,https://shanghai.anjuke.com/community/view/890513,30.523809,120.940306
19210,民欣花苑,https://shanghai.anjuke.com/community/view/890512,30.538669,120.859115
19211,金汇智博广场,https://shanghai.anjuke.com/community/view/890510,30.514062,120.934809
19212,金汇智博,https://shanghai.anjuke.com/community/view/890509,30.514,120.934809
19213,金汇奥园,https://shanghai.anjuke.com/community/view/890508,30.536915,120.958892
19214,海盐金色海岸,https://shanghai.anjuke.com/community/view/890507,30.53759,120.967859
19215,海盐金色海岸,https://shanghai.anjuke.com/community/view/890506,30.53759,120.9679
19216,滨海一号,https://shanghai.anjuke.com/community/view/890505,30.525788,120.965231
19217,巴黎海琴公馆,https://shanghai.anjuke.com/community/view/890502,30.530635,120.967084
19218,宜家花城,https://shanghai.anjuke.com/community/view/890500,30.539065,120.942508
19219,欣居花苑,https://shanghai.anjuke.com/community/view/890497,30.508031,120.938531
19220,小曲景苑,https://shanghai.anjuke.com/community/view/890496,30.536728,120.936625
19221,天鸿名都,https://shanghai.anjuke.com/community/view/890492,30.534014,120.942055
19222,水云庄园,https://shanghai.anjuke.com/community/view/890491,30.546043,120.95171
19223,盛世钱塘,https://shanghai.anjuke.com/community/view/890489,30.544082,120.966085
19224,南塘琴园,https://shanghai.anjuke.com/community/view/890488,30.519677,120.94393
19225,绿城花苑,https://shanghai.anjuke.com/community/view/890487,30.523231,120.947103
19226,金域蓝湾,https://shanghai.anjuke.com/community/view/890486,30.515432,120.93361
19227,恒大御景,https://shanghai.anjuke.com/community/view/890481,30.544005,120.967946
19228,海韵华庭,https://shanghai.anjuke.com/community/view/890477,30.542992,120.952148
19229,海景苑,https://shanghai.anjuke.com/community/view/890475,30.533612,120.965404
19230,海港花苑,https://shanghai.anjuke.com/community/view/890474,30.588546,121.021134
19231,海风苑,https://shanghai.anjuke.com/community/view/890473,30.526394,120.964077
19232,港湾花苑,https://shanghai.anjuke.com/community/view/890471,30.589041,121.021002
19233,东海花苑(北区),https://shanghai.anjuke.com/community/view/890469,30.601619,121.005242
19234,德信泊林公馆,https://shanghai.anjuke.com/community/view/890468,30.533547,120.966158
19235,常绿景苑,https://shanghai.anjuke.com/community/view/890465,30.515735,120.924286
19236,保利西塘越,https://shanghai.anjuke.com/community/view/890462,30.597526,121.006653
19237,嘉尚年华,https://shanghai.anjuke.com/community/view/890460,30.851012,120.972134
19238,置地公馆,https://shanghai.anjuke.com/community/view/890459,30.83052,120.934595
19239,万联城,https://shanghai.anjuke.com/community/view/890458,30.824594,120.933918
19240,水乡学府,https://shanghai.anjuke.com/community/view/890457,30.897172,120.901101
19241,水乡景苑,https://shanghai.anjuke.com/community/view/890456,30.913576,120.848822
19242,孔雀城澜院,https://shanghai.anjuke.com/community/view/890455,30.814112,120.915852
19243,禾众商业广场,https://shanghai.anjuke.com/community/view/890453,30.835526,120.901916
19244,云澜湾七里别墅,https://shanghai.anjuke.com/community/view/890444,30.819913,120.984242
19245,云都花园,https://shanghai.anjuke.com/community/view/890443,30.787882,120.952848
19246,云都花园(别墅),https://shanghai.anjuke.com/community/view/890442,30.787882,120.952848
19247,御景湾,https://shanghai.anjuke.com/community/view/890440,30.830329,120.917205
19248,幽澜苑,https://shanghai.anjuke.com/community/view/890438,30.844675,120.930985
